id,cruise,cdate,age,date_at_age,clength,bclength
ML50087,MEN0501,12/8/2005,28,11/16/2005,26.5,15.05732945
ML50087,MEN0501,12/8/2005,29,11/17/2005,26.5,15.67823874
ML50087,MEN0501,12/8/2005,30,11/18/2005,26.5,16.36790526
ML50087,MEN0501,12/8/2005,31,11/19/2005,26.5,16.88550418
ML50087,MEN0501,12/8/2005,32,11/20/2005,26.5,17.69418704
ML50087,MEN0501,12/8/2005,33,11/21/2005,26.5,18.23831159
ML50087,MEN0501,12/8/2005,34,11/22/2005,26.5,18.83618545
ML50087,MEN0501,12/8/2005,35,11/23/2005,26.5,19.39427087
ML50087,MEN0501,12/8/2005,36,11/24/2005,26.5,20.03821557
ML50087,MEN0501,12/8/2005,37,11/25/2005,26.5,20.55616351
ML50087,MEN0501,12/8/2005,38,11/26/2005,26.5,21.23431232
ML50087,MEN0501,12/8/2005,39,11/27/2005,26.5,21.91246114
ML50087,MEN0501,12/8/2005,40,11/28/2005,26.5,22.58991191
ML50087,MEN0501,12/8/2005,41,11/29/2005,26.5,23.24153509
ML50087,MEN0501,12/8/2005,42,11/30/2005,26.5,23.69177285
ML50087,MEN0501,12/8/2005,43,12/1/2005,26.5,24.25125434
ML50087,MEN0501,12/8/2005,44,12/2/2005,26.5,24.70742547
ML50087,MEN0501,12/8/2005,45,12/3/2005,26.5,25.13078858
ML50087,MEN0501,12/8/2005,46,12/4/2005,26.5,25.54821831
ML50087,MEN0501,12/8/2005,47,12/5/2005,26.5,26.02847193
ML50087,MEN0501,12/8/2005,48,12/8/2005,26.5,26.5
ML50088,MEN0501,12/8/2005,0,10/19/2005,28.8,3.6
ML50088,MEN0501,12/8/2005,3,10/20/2005,28.8,3.884875813
ML50088,MEN0501,12/8/2005,4,10/21/2005,28.8,4.403120876
ML50088,MEN0501,12/8/2005,5,10/22/2005,28.8,4.761441235
ML50088,MEN0501,12/8/2005,6,10/23/2005,28.8,5.160140197
ML50088,MEN0501,12/8/2005,7,10/24/2005,28.8,5.394463271
ML50088,MEN0501,12/8/2005,8,10/25/2005,28.8,5.826228176
ML50088,MEN0501,12/8/2005,9,10/26/2005,28.8,6.450983727
ML50088,MEN0501,12/8/2005,10,10/27/2005,28.8,6.955557294
ML50088,MEN0501,12/8/2005,11,10/28/2005,28.8,7.399721927
ML50088,MEN0501,12/8/2005,12,10/29/2005,28.8,7.923371999
ML50088,MEN0501,12/8/2005,13,10/30/2005,28.8,8.440663237
ML50088,MEN0501,12/8/2005,14,10/31/2005,28.8,8.929657657
ML50088,MEN0501,12/8/2005,15,11/1/2005,28.8,9.418652078
ML50088,MEN0501,12/8/2005,16,11/2/2005,28.8,9.789054224
ML50088,MEN0501,12/8/2005,17,11/3/2005,28.8,10.29362779
ML50088,MEN0501,12/8/2005,18,11/4/2005,28.8,10.91838334
ML50088,MEN0501,12/8/2005,19,11/5/2005,28.8,11.38893714
ML50088,MEN0501,12/8/2005,20,11/6/2005,28.8,12.02164124
ML50088,MEN0501,12/8/2005,21,11/7/2005,28.8,12.56468575
ML50088,MEN0501,12/8/2005,22,11/8/2005,28.8,13.0797514
ML50088,MEN0501,12/8/2005,23,11/9/2005,28.8,13.61898062
ML50088,MEN0501,12/8/2005,24,11/10/2005,28.8,14.11115446
ML50088,MEN0501,12/8/2005,25,11/11/2005,28.8,14.81984663
ML50088,MEN0501,12/8/2005,26,11/12/2005,28.8,15.50246758
ML50088,MEN0501,12/8/2005,27,11/13/2005,28.8,16.15806348
ML50088,MEN0501,12/8/2005,28,11/14/2005,28.8,16.95577935
ML50088,MEN0501,12/8/2005,29,11/15/2005,28.8,17.44795319
ML50088,MEN0501,12/8/2005,30,11/16/2005,28.8,18.22023371
ML50088,MEN0501,12/8/2005,31,11/17/2005,28.8,18.83608689
ML50088,MEN0501,12/8/2005,32,11/18/2005,28.8,19.44685301
ML50088,MEN0501,12/8/2005,33,11/19/2005,28.8,19.94360521
ML50088,MEN0501,12/8/2005,34,11/20/2005,28.8,20.6729636
ML50088,MEN0501,12/8/2005,35,11/21/2005,28.8,21.37688664
ML50088,MEN0501,12/8/2005,36,11/22/2005,28.8,22.07953792
ML50088,MEN0501,12/8/2005,37,11/23/2005,28.8,22.63084893
ML50088,MEN0501,12/8/2005,38,11/24/2005,28.8,23.12760113
ML50088,MEN0501,12/8/2005,39,11/25/2005,28.8,23.72469575
ML50088,MEN0501,12/8/2005,40,11/26/2005,28.8,24.39523491
ML50088,MEN0501,12/8/2005,41,11/27/2005,28.8,24.84575838
ML50088,MEN0501,12/8/2005,42,11/28/2005,28.8,25.34251058
ML50088,MEN0501,12/8/2005,43,11/29/2005,28.8,25.85980182
ML50088,MEN0501,12/8/2005,44,11/30/2005,28.8,26.19096995
ML50088,MEN0501,12/8/2005,45,12/1/2005,28.8,26.59125862
ML50088,MEN0501,12/8/2005,46,12/2/2005,28.8,26.94322014
ML50088,MEN0501,12/8/2005,47,12/3/2005,28.8,27.34191911
ML50088,MEN0501,12/8/2005,48,12/4/2005,28.8,27.78735551
ML50088,MEN0501,12/8/2005,49,12/5/2005,28.8,28.34947653
ML50088,MEN0501,12/8/2005,50,12/8/2005,28.8,28.8
ML50089,MEN0501,12/8/2005,0,10/25/2005,27.5,3.6
ML50089,MEN0501,12/8/2005,3,10/26/2005,27.5,4.298886424
ML50089,MEN0501,12/8/2005,4,10/27/2005,27.5,4.742574966
ML50089,MEN0501,12/8/2005,5,10/28/2005,27.5,5.123319259
ML50089,MEN0501,12/8/2005,6,10/29/2005,27.5,5.622768196
ML50089,MEN0501,12/8/2005,7,10/30/2005,27.5,6.11263866
ML50089,MEN0501,12/8/2005,8,10/31/2005,27.5,6.746528305
ML50089,MEN0501,12/8/2005,9,11/1/2005,27.5,7.455335289
ML50089,MEN0501,12/8/2005,10,11/2/2005,27.5,8.037569599
ML50089,MEN0501,12/8/2005,11,11/3/2005,27.5,8.680695627
ML50089,MEN0501,12/8/2005,12,11/4/2005,27.5,9.183907536
ML50089,MEN0501,12/8/2005,13,11/5/2005,27.5,9.614254634
ML50089,MEN0501,12/8/2005,14,11/6/2005,27.5,10.1626222
ML50089,MEN0501,12/8/2005,15,11/7/2005,27.5,10.81087955
ML50089,MEN0501,12/8/2005,16,11/8/2005,27.5,11.31853861
ML50089,MEN0501,12/8/2005,17,11/9/2005,27.5,11.91240392
ML50089,MEN0501,12/8/2005,18,11/10/2005,27.5,12.46077149
ML50089,MEN0501,12/8/2005,19,11/11/2005,27.5,12.98553496
ML50089,MEN0501,12/8/2005,20,11/12/2005,27.5,13.5640063
ML50089,MEN0501,12/8/2005,21,11/13/2005,27.5,14.06345524
ML50089,MEN0501,12/8/2005,22,11/14/2005,27.5,14.70316038
ML50089,MEN0501,12/8/2005,23,11/15/2005,27.5,15.30455164
ML50089,MEN0501,12/8/2005,24,11/16/2005,27.5,15.80844772
ML50089,MEN0501,12/8/2005,25,11/17/2005,27.5,16.51178129
ML50089,MEN0501,12/8/2005,26,11/18/2005,27.5,17.03483432
ML50089,MEN0501,12/8/2005,27,11/19/2005,27.5,17.66393473
ML50089,MEN0501,12/8/2005,28,11/20/2005,27.5,18.07067774
ML50089,MEN0501,12/8/2005,29,11/21/2005,27.5,18.82224576
ML50089,MEN0501,12/8/2005,30,11/22/2005,27.5,19.47255564
ML50089,MEN0501,12/8/2005,31,11/23/2005,27.5,19.94121663
ML50089,MEN0501,12/8/2005,32,11/24/2005,27.5,20.7235726
ML50089,MEN0501,12/8/2005,33,11/25/2005,27.5,21.29828097
ML50089,MEN0501,12/8/2005,34,11/26/2005,27.5,21.88598869
ML50089,MEN0501,12/8/2005,35,11/27/2005,27.5,22.35054462
ML50089,MEN0501,12/8/2005,36,11/28/2005,27.5,22.88009733
ML50089,MEN0501,12/8/2005,37,11/29/2005,27.5,23.5570901
ML50089,MEN0501,12/8/2005,38,11/30/2005,27.5,24.02985615
ML50089,MEN0501,12/8/2005,39,12/1/2005,27.5,24.60011737
ML50089,MEN0501,12/8/2005,40,12/2/2005,27.5,24.98017749
ML50089,MEN0501,12/8/2005,41,12/3/2005,27.5,25.64690761
ML50089,MEN0501,12/8/2005,42,12/4/2005,27.5,26.16961855
ML50089,MEN0501,12/8/2005,43,12/5/2005,27.5,26.69232949
ML50089,MEN0501,12/8/2005,44,12/8/2005,27.5,27.5
ML50090,MEN0501,12/8/2005,0,10/21/2005,27.9,3.6
ML50090,MEN0501,12/8/2005,3,10/22/2005,27.9,4.024060504
ML50090,MEN0501,12/8/2005,4,10/23/2005,27.9,4.464943767
ML50090,MEN0501,12/8/2005,5,10/24/2005,27.9,4.886147576
ML50090,MEN0501,12/8/2005,6,10/25/2005,27.9,5.371468318
ML50090,MEN0501,12/8/2005,7,10/26/2005,27.9,5.989149261
ML50090,MEN0501,12/8/2005,8,10/27/2005,27.9,6.496688742
ML50090,MEN0501,12/8/2005,9,10/28/2005,27.9,7.069614797
ML50090,MEN0501,12/8/2005,10,10/29/2005,27.9,7.646349779
ML50090,MEN0501,12/8/2005,11,10/30/2005,27.9,8.219910655
ML50090,MEN0501,12/8/2005,12,10/31/2005,27.9,8.750621106
ML50090,MEN0501,12/8/2005,13,11/1/2005,27.9,9.156906619
ML50090,MEN0501,12/8/2005,14,11/2/2005,27.9,9.611438536
ML50090,MEN0501,12/8/2005,15,11/3/2005,27.9,10.11389945
ML50090,MEN0501,12/8/2005,16,11/4/2005,27.9,10.65032329
ML50090,MEN0501,12/8/2005,17,11/5/2005,27.9,11.06962263
ML50090,MEN0501,12/8/2005,18,11/6/2005,27.9,11.3813198
ML50090,MEN0501,12/8/2005,19,11/7/2005,27.9,11.88885928
ML50090,MEN0501,12/8/2005,20,11/8/2005,27.9,12.37386261
ML50090,MEN0501,12/8/2005,21,11/9/2005,27.9,13.03534621
ML50090,MEN0501,12/8/2005,22,11/10/2005,27.9,13.54415534
ML50090,MEN0501,12/8/2005,23,11/11/2005,27.9,14.2948313
ML50090,MEN0501,12/8/2005,24,11/12/2005,27.9,14.91251225
ML50090,MEN0501,12/8/2005,25,11/13/2005,27.9,15.70889533
ML50090,MEN0501,12/8/2005,26,11/14/2005,27.9,16.29705709
ML50090,MEN0501,12/8/2005,27,11/15/2005,27.9,17.06868216
ML50090,MEN0501,12/8/2005,28,11/16/2005,27.9,17.75524119
ML50090,MEN0501,12/8/2005,29,11/17/2005,27.9,18.33895921
ML50090,MEN0501,12/8/2005,30,11/18/2005,27.9,18.86840002
ML50090,MEN0501,12/8/2005,31,11/19/2005,27.9,19.53115326
ML50090,MEN0501,12/8/2005,32,11/20/2005,27.9,20.12661546
ML50090,MEN0501,12/8/2005,33,11/21/2005,27.9,20.67954465
ML50090,MEN0501,12/8/2005,34,11/22/2005,27.9,21.38483091
ML50090,MEN0501,12/8/2005,35,11/23/2005,27.9,22.07361182
ML50090,MEN0501,12/8/2005,36,11/24/2005,27.9,22.49767232
ML50090,MEN0501,12/8/2005,37,11/25/2005,27.9,23.04901446
ML50090,MEN0501,12/8/2005,38,11/26/2005,27.9,23.67240879
ML50090,MEN0501,12/8/2005,39,11/27/2005,27.9,24.20883263
ML50090,MEN0501,12/8/2005,40,11/28/2005,27.9,24.56211058
ML50090,MEN0501,12/8/2005,41,11/29/2005,27.9,24.87761668
ML50090,MEN0501,12/8/2005,42,11/30/2005,27.9,25.25501783
ML50090,MEN0501,12/8/2005,43,12/1/2005,27.9,25.80635997
ML50090,MEN0501,12/8/2005,44,12/2/2005,27.9,26.23200752
ML50090,MEN0501,12/8/2005,45,12/3/2005,27.9,26.56909754
ML50090,MEN0501,12/8/2005,46,12/4/2005,27.9,26.87857283
ML50090,MEN0501,12/8/2005,47,12/5/2005,27.9,27.25914809
ML50090,MEN0501,12/8/2005,48,12/8/2005,27.9,27.9
ML50091,MEN0501,12/8/2005,0,11/4/2005,16.2,3.6
ML50091,MEN0501,12/8/2005,3,11/5/2005,16.2,4.198724822
ML50091,MEN0501,12/8/2005,4,11/6/2005,16.2,4.653164155
ML50091,MEN0501,12/8/2005,5,11/7/2005,16.2,4.961319588
ML50091,MEN0501,12/8/2005,6,11/8/2005,16.2,5.221912768
ML50091,MEN0501,12/8/2005,7,11/9/2005,16.2,5.532066614
ML50091,MEN0501,12/8/2005,8,11/10/2005,16.2,5.917760508
ML50091,MEN0501,12/8/2005,9,11/11/2005,16.2,6.272279144
ML50091,MEN0501,12/8/2005,10,11/12/2005,16.2,6.632393339
ML50091,MEN0501,12/8/2005,11,11/13/2005,16.2,7.111613006
ML50091,MEN0501,12/8/2005,12,11/14/2005,16.2,7.669969865
ML50091,MEN0501,12/8/2005,13,11/15/2005,16.2,8.155584457
ML50091,MEN0501,12/8/2005,14,11/16/2005,16.2,8.671974623
ML50091,MEN0501,12/8/2005,15,11/17/2005,16.2,9.088444092
ML50091,MEN0501,12/8/2005,16,11/18/2005,16.2,9.481332276
ML50091,MEN0501,12/8/2005,17,11/19/2005,16.2,9.913389374
ML50091,MEN0501,12/8/2005,18,11/20/2005,16.2,10.40459952
ML50091,MEN0501,12/8/2005,19,11/21/2005,16.2,10.85783981
ML50091,MEN0501,12/8/2005,20,11/22/2005,16.2,11.35064869
ML50091,MEN0501,12/8/2005,21,11/23/2005,16.2,11.79149881
ML50091,MEN0501,12/8/2005,22,11/24/2005,16.2,12.18438699
ML50091,MEN0501,12/8/2005,23,11/25/2005,16.2,12.57727518
ML50091,MEN0501,12/8/2005,24,11/26/2005,16.2,12.82427914
ML50091,MEN0501,12/8/2005,25,11/27/2005,16.2,13.23835052
ML50091,MEN0501,12/8/2005,26,11/28/2005,16.2,13.53851229
ML50091,MEN0501,12/8/2005,27,11/29/2005,16.2,13.93339889
ML50091,MEN0501,12/8/2005,28,11/30/2005,16.2,14.21797304
ML50091,MEN0501,12/8/2005,29,12/1/2005,16.2,14.4905567
ML50091,MEN0501,12/8/2005,30,12/2/2005,16.2,14.7763299
ML50091,MEN0501,12/8/2005,31,12/3/2005,16.2,15.15522918
ML50091,MEN0501,12/8/2005,32,12/4/2005,16.2,15.44939572
ML50091,MEN0501,12/8/2005,33,12/5/2005,16.2,15.80031721
ML50091,MEN0501,12/8/2005,34,12/8/2005,16.2,16.2
ML50092,MEN0502,1/9/2006,0,11/27/2005,24.8,3.6
ML50092,MEN0502,1/9/2006,3,11/28/2005,24.8,4.464598934
ML50092,MEN0502,1/9/2006,4,11/29/2005,24.8,5.354376218
ML50092,MEN0502,1/9/2006,5,11/30/2005,24.8,5.83319162
ML50092,MEN0502,1/9/2006,6,12/1/2005,24.8,6.248421019
ML50092,MEN0502,1/9/2006,7,12/2/2005,24.8,6.593236388
ML50092,MEN0502,1/9/2006,8,12/3/2005,24.8,6.99395623
ML50092,MEN0502,1/9/2006,9,12/4/2005,24.8,7.621281221
ML50092,MEN0502,1/9/2006,10,12/5/2005,24.8,8.03651062
ML50092,MEN0502,1/9/2006,11,12/6/2005,24.8,8.465822826
ML50092,MEN0502,1/9/2006,12,12/7/2005,24.8,8.986033142
ML50092,MEN0502,1/9/2006,13,12/8/2005,24.8,9.461007778
ML50092,MEN0502,1/9/2006,14,12/9/2005,24.8,9.93982318
ML50092,MEN0502,1/9/2006,15,12/10/2005,24.8,10.37809717
ML50092,MEN0502,1/9/2006,16,12/11/2005,24.8,10.75577242
ML50092,MEN0502,1/9/2006,17,12/12/2005,24.8,11.16929481
ML50092,MEN0502,1/9/2006,18,12/13/2005,24.8,11.61379938
ML50092,MEN0502,1/9/2006,19,12/14/2005,24.8,12.02220075
ML50092,MEN0502,1/9/2006,20,12/15/2005,24.8,12.5261945
ML50092,MEN0502,1/9/2006,21,12/16/2005,24.8,13.15479975
ML50092,MEN0502,1/9/2006,22,12/17/2005,24.8,13.64812471
ML50092,MEN0502,1/9/2006,23,12/18/2005,24.8,14.30873633
ML50092,MEN0502,1/9/2006,24,12/19/2005,24.8,14.95782566
ML50092,MEN0502,1/9/2006,25,12/20/2005,24.8,15.50022706
ML50092,MEN0502,1/9/2006,26,12/21/2005,24.8,16.08359663
ML50092,MEN0502,1/9/2006,27,12/22/2005,24.8,16.67550123
ML50092,MEN0502,1/9/2006,28,12/23/2005,24.8,17.16498543
ML50092,MEN0502,1/9/2006,29,12/24/2005,24.8,17.63654605
ML50092,MEN0502,1/9/2006,30,12/25/2005,24.8,18.11749521
ML50092,MEN0502,1/9/2006,31,12/26/2005,24.8,18.74695396
ML50092,MEN0502,1/9/2006,32,12/27/2005,24.8,19.11139991
ML50092,MEN0502,1/9/2006,33,12/28/2005,24.8,19.67812616
ML50092,MEN0502,1/9/2006,34,12/29/2005,24.8,20.21583329
ML50092,MEN0502,1/9/2006,35,12/30/2005,24.8,20.5461391
ML50092,MEN0502,1/9/2006,36,12/31/2005,24.8,21.02196724
ML50092,MEN0502,1/9/2006,37,1/1/2006,24.8,21.63648969
ML50092,MEN0502,1/9/2006,38,1/2/2006,24.8,22.2565599
ML50092,MEN0502,1/9/2006,39,1/3/2006,24.8,22.67776382
ML50092,MEN0502,1/9/2006,40,1/4/2006,24.8,23.11817157
ML50092,MEN0502,1/9/2006,41,1/5/2006,24.8,23.62301883
ML50092,MEN0502,1/9/2006,42,1/6/2006,24.8,24.14749666
ML50092,MEN0502,1/9/2006,43,1/9/2006,24.8,24.8
ML50093,MEN0502,1/9/2006,0,11/14/2005,30.2,3.6
ML50093,MEN0502,1/9/2006,3,11/15/2005,30.2,4.197008329
ML50093,MEN0502,1/9/2006,4,11/16/2005,30.2,4.412434214
ML50093,MEN0502,1/9/2006,5,11/17/2005,30.2,4.748824792
ML50093,MEN0502,1/9/2006,6,11/18/2005,30.2,5.089292831
ML50093,MEN0502,1/9/2006,7,11/19/2005,30.2,5.37471514
ML50093,MEN0502,1/9/2006,8,11/20/2005,30.2,5.908183026
ML50093,MEN0502,1/9/2006,9,11/21/2005,30.2,6.423981912
ML50093,MEN0502,1/9/2006,10,11/22/2005,30.2,6.972740279
ML50093,MEN0502,1/9/2006,11,11/23/2005,30.2,7.610863012
ML50093,MEN0502,1/9/2006,12,11/24/2005,30.2,8.125302744
ML50093,MEN0502,1/9/2006,13,11/25/2005,30.2,8.666585765
ML50093,MEN0502,1/9/2006,14,11/26/2005,30.2,9.038654131
ML50093,MEN0502,1/9/2006,15,11/27/2005,30.2,9.410722498
ML50093,MEN0502,1/9/2006,16,11/28/2005,30.2,9.731143018
ML50093,MEN0502,1/9/2006,17,11/29/2005,30.2,10.12088038
ML50093,MEN0502,1/9/2006,18,11/30/2005,30.2,10.53746104
ML50093,MEN0502,1/9/2006,19,12/1/2005,30.2,11.03423177
ML50093,MEN0502,1/9/2006,20,12/2/2005,30.2,11.62478412
ML50093,MEN0502,1/9/2006,21,12/3/2005,30.2,12.07976087
ML50093,MEN0502,1/9/2006,22,12/4/2005,30.2,12.55750345
ML50093,MEN0502,1/9/2006,23,12/5/2005,30.2,13.23198355
ML50093,MEN0502,1/9/2006,24,12/6/2005,30.2,13.67744622
ML50093,MEN0502,1/9/2006,25,12/7/2005,30.2,14.28023095
ML50093,MEN0502,1/9/2006,26,12/8/2005,30.2,14.97068111
ML50093,MEN0502,1/9/2006,27,12/9/2005,30.2,15.67947984
ML50093,MEN0502,1/9/2006,28,12/10/2005,30.2,16.49837004
ML50093,MEN0502,1/9/2006,29,12/11/2005,30.2,17.04814777
ML50093,MEN0502,1/9/2006,30,12/12/2005,30.2,17.70088141
ML50093,MEN0502,1/9/2006,31,12/13/2005,30.2,18.26323131
ML50093,MEN0502,1/9/2006,32,12/14/2005,30.2,18.68796689
ML50093,MEN0502,1/9/2006,33,12/15/2005,30.2,19.07872362
ML50093,MEN0502,1/9/2006,34,12/16/2005,30.2,19.75490266
ML50093,MEN0502,1/9/2006,35,12/17/2005,30.2,20.24080016
ML50093,MEN0502,1/9/2006,36,12/18/2005,30.2,21.00192632
ML50093,MEN0502,1/9/2006,37,12/19/2005,30.2,21.80314751
ML50093,MEN0502,1/9/2006,38,12/20/2005,30.2,22.19390425
ML50093,MEN0502,1/9/2006,39,12/21/2005,30.2,22.67300598
ML50093,MEN0502,1/9/2006,40,12/22/2005,30.2,23.20511471
ML50093,MEN0502,1/9/2006,41,12/23/2005,30.2,23.54184508
ML50093,MEN0502,1/9/2006,42,12/24/2005,30.2,24.08007
ML50093,MEN0502,1/9/2006,43,12/25/2005,30.2,24.36549231
ML50093,MEN0502,1/9/2006,44,12/26/2005,30.2,25.09875581
ML50093,MEN0502,1/9/2006,45,12/27/2005,30.2,25.66620254
ML50093,MEN0502,1/9/2006,46,12/28/2005,30.2,26.07462828
ML50093,MEN0502,1/9/2006,47,12/29/2005,30.2,26.38383578
ML50093,MEN0502,1/9/2006,48,12/30/2005,30.2,26.81774564
ML50093,MEN0502,1/9/2006,49,12/31/2005,30.2,27.26150938
ML50093,MEN0502,1/9/2006,50,1/1/2006,30.2,27.84662511
ML50093,MEN0502,1/9/2006,51,1/2/2006,30.2,28.21869348
ML50093,MEN0502,1/9/2006,52,1/3/2006,30.2,28.53707526
ML50093,MEN0502,1/9/2006,53,1/4/2006,30.2,29.03248684
ML50093,MEN0502,1/9/2006,54,1/5/2006,30.2,29.33387921
ML50093,MEN0502,1/9/2006,55,1/6/2006,30.2,29.72191763
ML50093,MEN0502,1/9/2006,56,1/9/2006,30.2,30.2
ML50094,MEN0502,1/9/2006,0,11/25/2005,29,3.6
ML50094,MEN0502,1/9/2006,3,11/26/2005,29,4.518848392
ML50094,MEN0502,1/9/2006,4,11/27/2005,29,4.847147289
ML50094,MEN0502,1/9/2006,5,11/28/2005,29,5.386800742
ML50094,MEN0502,1/9/2006,6,11/29/2005,29,6.305649133
ML50094,MEN0502,1/9/2006,7,11/30/2005,29,6.845302586
ML50094,MEN0502,1/9/2006,8,12/1/2005,29,6.967297679
ML50094,MEN0502,1/9/2006,9,12/2/2005,29,7.371979491
ML50094,MEN0502,1/9/2006,10,12/3/2005,29,7.899588842
ML50094,MEN0502,1/9/2006,11,12/4/2005,29,8.385238098
ML50094,MEN0502,1/9/2006,12,12/5/2005,29,8.95169939
ML50094,MEN0502,1/9/2006,13,12/6/2005,29,9.437348646
ML50094,MEN0502,1/9/2006,14,12/7/2005,29,9.964957997
ML50094,MEN0502,1/9/2006,15,12/8/2005,29,10.49101327
ML50094,MEN0502,1/9/2006,16,12/9/2005,29,11.05747456
ML50094,MEN0502,1/9/2006,17,12/10/2005,29,11.66449728
ML50094,MEN0502,1/9/2006,18,12/11/2005,29,12.31332469
ML50094,MEN0502,1/9/2006,19,12/12/2005,29,12.87978598
ML50094,MEN0502,1/9/2006,20,12/13/2005,29,13.64866588
ML50094,MEN0502,1/9/2006,21,12/14/2005,29,14.17627523
ML50094,MEN0502,1/9/2006,22,12/15/2005,29,14.78329795
ML50094,MEN0502,1/9/2006,23,12/16/2005,29,15.47136581
ML50094,MEN0502,1/9/2006,24,12/17/2005,29,16.20100526
ML50094,MEN0502,1/9/2006,25,12/18/2005,29,16.76746655
ML50094,MEN0502,1/9/2006,26,12/19/2005,29,17.49594043
ML50094,MEN0502,1/9/2006,27,12/20/2005,29,18.14476784
ML50094,MEN0502,1/9/2006,28,12/21/2005,29,18.63041709
ML50094,MEN0502,1/9/2006,29,12/22/2005,29,19.23743981
ML50094,MEN0502,1/9/2006,30,12/23/2005,29,19.96707925
ML50094,MEN0502,1/9/2006,31,12/24/2005,29,20.57410197
ML50094,MEN0502,1/9/2006,32,12/25/2005,29,21.04693008
ML50094,MEN0502,1/9/2006,33,12/26/2005,29,21.53257934
ML50094,MEN0502,1/9/2006,34,12/27/2005,29,22.12623699
ML50094,MEN0502,1/9/2006,35,12/28/2005,29,22.6149944
ML50094,MEN0502,1/9/2006,36,12/29/2005,29,23.21098317
ML50094,MEN0502,1/9/2006,37,12/30/2005,29,23.80464082
ML50094,MEN0502,1/9/2006,38,12/31/2005,29,24.34429427
ML50094,MEN0502,1/9/2006,39,1/1/2006,29,24.99389872
ML50094,MEN0502,1/9/2006,40,1/2/2006,29,25.53355217
ML50094,MEN0502,1/9/2006,41,1/3/2006,29,26.1147772
ML50094,MEN0502,1/9/2006,42,1/4/2006,29,26.92414082
ML50094,MEN0502,1/9/2006,43,1/5/2006,29,27.48749396
ML50094,MEN0502,1/9/2006,44,1/6/2006,29,28.29872247
ML50094,MEN0502,1/9/2006,45,1/9/2006,29,29
ML50095,MEN0502,1/9/2006,0,11/18/2005,24.5,3.6
ML50095,MEN0502,1/9/2006,3,11/19/2005,24.5,4.030143311
ML50095,MEN0502,1/9/2006,4,11/20/2005,24.5,4.658883744
ML50095,MEN0502,1/9/2006,5,11/21/2005,24.5,5.254223752
ML50095,MEN0502,1/9/2006,6,11/22/2005,24.5,5.591838859
ML50095,MEN0502,1/9/2006,7,11/23/2005,24.5,6.10909409
ML50095,MEN0502,1/9/2006,8,11/24/2005,24.5,6.536980615
ML50095,MEN0502,1/9/2006,9,11/25/2005,24.5,6.87188758
ML50095,MEN0502,1/9/2006,10,11/26/2005,24.5,7.375602097
ML50095,MEN0502,1/9/2006,11,11/27/2005,24.5,7.763317842
ML50095,MEN0502,1/9/2006,12,11/28/2005,24.5,8.086489522
ML50095,MEN0502,1/9/2006,13,11/29/2005,24.5,8.425007343
ML50095,MEN0502,1/9/2006,14,11/30/2005,24.5,8.919694718
ML50095,MEN0502,1/9/2006,15,12/1/2005,24.5,9.58905729
ML50095,MEN0502,1/9/2006,16,12/2/2005,24.5,9.970454035
ML50095,MEN0502,1/9/2006,17,12/3/2005,24.5,10.30897186
ML50095,MEN0502,1/9/2006,18,12/4/2005,24.5,10.82442166
ML50095,MEN0502,1/9/2006,19,12/5/2005,24.5,11.34122553
ML50095,MEN0502,1/9/2006,20,12/6/2005,24.5,11.74880099
ML50095,MEN0502,1/9/2006,21,12/7/2005,24.5,12.25477229
ML50095,MEN0502,1/9/2006,22,12/8/2005,24.5,12.66325046
ML50095,MEN0502,1/9/2006,23,12/9/2005,24.5,13.12182927
ML50095,MEN0502,1/9/2006,24,12/10/2005,24.5,13.57047822
ML50095,MEN0502,1/9/2006,25,12/11/2005,24.5,13.90538519
ML50095,MEN0502,1/9/2006,26,12/12/2005,24.5,14.25247879
ML50095,MEN0502,1/9/2006,27,12/13/2005,24.5,14.62123754
ML50095,MEN0502,1/9/2006,28,12/14/2005,24.5,14.87219208
ML50095,MEN0502,1/9/2006,29,12/15/2005,24.5,15.27976754
ML50095,MEN0502,1/9/2006,30,12/16/2005,24.5,15.62776386
ML50095,MEN0502,1/9/2006,31,12/17/2005,24.5,16.13328381
ML50095,MEN0502,1/9/2006,32,12/18/2005,24.5,16.63880375
ML50095,MEN0502,1/9/2006,33,12/19/2005,24.5,17.25039262
ML50095,MEN0502,1/9/2006,34,12/20/2005,24.5,17.76719649
ML50095,MEN0502,1/9/2006,35,12/21/2005,24.5,18.36614735
ML50095,MEN0502,1/9/2006,36,12/22/2005,24.5,18.88927023
ML50095,MEN0502,1/9/2006,37,12/23/2005,24.5,19.38486032
ML50095,MEN0502,1/9/2006,38,12/24/2005,24.5,19.81094141
ML50095,MEN0502,1/9/2006,39,12/25/2005,24.5,20.14314024
ML50095,MEN0502,1/9/2006,40,12/26/2005,24.5,20.50512863
ML50095,MEN0502,1/9/2006,41,12/27/2005,24.5,20.91721765
ML50095,MEN0502,1/9/2006,42,12/28/2005,24.5,21.3049334
ML50095,MEN0502,1/9/2006,43,12/29/2005,24.5,21.75358235
ML50095,MEN0502,1/9/2006,44,12/30/2005,24.5,22.13091688
ML50095,MEN0502,1/9/2006,45,12/31/2005,24.5,22.4631157
ML50095,MEN0502,1/9/2006,46,1/1/2006,24.5,22.77545481
ML50095,MEN0502,1/9/2006,47,1/2/2006,24.5,23.01512543
ML50095,MEN0502,1/9/2006,48,1/3/2006,24.5,23.28864783
